molecule_chembl_id,target_chembl_id,assay_chembl_id,pchembl_value,standard_relation,standard_type
CHEMBL118,CHEMBL3729,CHEMBL839013,6.06,=,Ki
CHEMBL118,CHEMBL230,CHEMBL833052,7.17,=,IC50
CHEMBL122,CHEMBL230,CHEMBL833052,7.5,=,IC50
CHEMBL122,CHEMBL230,CHEMBL827218,6.52,=,IC50
CHEMBL118,CHEMBL260,CHEMBL833533,6.09,=,IC50
CHEMBL122,CHEMBL230,CHEMBL831135,6.3,=,IC50
CHEMBL118,CHEMBL230,CHEMBL881502,8.22,=,IC50
CHEMBL118,CHEMBL230,CHEMBL881280,8.17,=,IC50
CHEMBL122,CHEMBL230,CHEMBL881502,7.82,=,IC50
CHEMBL122,CHEMBL230,CHEMBL881280,7.6,=,IC50
CHEMBL118,CHEMBL205,CHEMBL882904,7.68,=,IC50
CHEMBL118,CHEMBL3594,CHEMBL882905,7.8,=,IC50
CHEMBL1231,CHEMBL245,CHEMBL863985,8.89,=,Ki
CHEMBL1231,CHEMBL211,CHEMBL863986,7.8,=,Ki
CHEMBL118,CHEMBL3242,CHEMBL864594,7.75,=,Ki
CHEMBL122,CHEMBL230,CHEMBL864093,6.12,=,IC50
CHEMBL118,CHEMBL230,CHEMBL869874,8.66,=,IC50
CHEMBL118,CHEMBL230,CHEMBL916302,6.46,=,IC50
CHEMBL122,CHEMBL230,CHEMBL917000,6.92,=,IC50
CHEMBL118,CHEMBL230,CHEMBL906707,7.46,=,IC50
CHEMBL1231,CHEMBL216,CHEMBL891645,9.0,=,Ki
CHEMBL1231,CHEMBL211,CHEMBL891646,8.09,=,Ki
CHEMBL1231,CHEMBL245,CHEMBL891647,9.11,=,Ki
CHEMBL118,CHEMBL230,CHEMBL900727,6.27,=,IC50
CHEMBL118,CHEMBL230,CHEMBL932255,6.52,=,IC50
CHEMBL122,CHEMBL230,CHEMBL947226,6.54,=,IC50
CHEMBL122,CHEMBL230,CHEMBL947228,6.68,=,IC50
CHEMBL118,CHEMBL230,CHEMBL969894,6.0,=,IC50
CHEMBL118,CHEMBL230,CHEMBL998270,7.1,=,IC50
CHEMBL118,CHEMBL230,CHEMBL980986,6.27,=,IC50
CHEMBL118,CHEMBL230,CHEMBL1003657,6.1,=,IC50
CHEMBL118,CHEMBL3025,CHEMBL1031355,7.03,=,Ki
CHEMBL118,CHEMBL230,CHEMBL985925,6.92,=,IC50
CHEMBL118,CHEMBL230,CHEMBL1015216,6.92,=,IC50
CHEMBL122,CHEMBL230,CHEMBL1010181,7.13,=,IC50
CHEMBL122,CHEMBL230,CHEMBL1059944,6.97,=,IC50
CHEMBL118,CHEMBL230,CHEMBL1059944,7.2,=,IC50
CHEMBL122,CHEMBL230,CHEMBL1059941,7.5,=,IC50
CHEMBL118,CHEMBL230,CHEMBL1059941,7.17,=,IC50
CHEMBL118,CHEMBL230,CHEMBL1059947,6.47,=,IC50
CHEMBL122,CHEMBL230,CHEMBL1059947,6.58,=,IC50
CHEMBL118,CHEMBL230,CHEMBL1050788,6.92,=,IC50
CHEMBL118,CHEMBL230,CHEMBL1073129,6.92,=,IC50
CHEMBL118,CHEMBL230,CHEMBL1071442,6.27,=,IC50
CHEMBL118,CHEMBL230,CHEMBL1106771,6.46,=,IC50
CHEMBL118,CHEMBL230,CHEMBL1168969,6.1,=,IC50
CHEMBL118,CHEMBL230,CHEMBL1211654,7.19,=,IC50
CHEMBL118,CHEMBL3729,CHEMBL1211825,6.06,=,Ki
CHEMBL118,CHEMBL4789,CHEMBL1211826,6.1,=,Ki
CHEMBL118,CHEMBL3969,CHEMBL1211827,7.03,=,Ki
CHEMBL118,CHEMBL3025,CHEMBL1211828,7.03,=,Ki
CHEMBL118,CHEMBL3242,CHEMBL1211831,7.75,=,Ki
CHEMBL118,CHEMBL3912,CHEMBL1211832,7.01,=,Ki
CHEMBL118,CHEMBL230,CHEMBL1227392,7.19,=,IC50
CHEMBL118,CHEMBL230,CHEMBL1671271,7.4,=,IC50
CHEMBL118,CHEMBL230,CHEMBL1686812,7.52,=,IC50
CHEMBL118,CHEMBL230,CHEMBL1768320,8.0,=,IC50
CHEMBL118,CHEMBL230,CHEMBL1799869,7.16,=,IC50
CHEMBL122,CHEMBL230,CHEMBL1799869,6.3,=,IC50
CHEMBL118,CHEMBL230,CHEMBL1816061,6.72,=,IC50
CHEMBL122,CHEMBL230,CHEMBL1817369,6.81,=,IC50
CHEMBL118,CHEMBL3242,CHEMBL1839824,7.75,=,Ki
CHEMBL118,CHEMBL205,CHEMBL1909123,6.74,=,IC50
CHEMBL118,CHEMBL221,CHEMBL1909130,6.14,=,IC50
CHEMBL122,CHEMBL230,CHEMBL1917972,6.77,=,IC50
CHEMBL1201335,CHEMBL211,CHEMBL1924274,9.8,=,IC50
CHEMBL1201335,CHEMBL245,CHEMBL1924273,9.6,=,IC50
CHEMBL118,CHEMBL230,CHEMBL1929730,7.0,=,IC50
CHEMBL118,CHEMBL230,CHEMBL1941192,6.27,=,IC50
CHEMBL118,CHEMBL230,CHEMBL1960469,7.4,=,IC50
CHEMBL118,CHEMBL230,CHEMBL1958678,7.16,=,IC50
CHEMBL118,CHEMBL230,CHEMBL1960446,7.22,=,IC50
CHEMBL118,CHEMBL205,CHEMBL1960461,6.38,=,Ki
CHEMBL118,CHEMBL205,CHEMBL1960462,7.12,=,Ki
CHEMBL118,CHEMBL230,CHEMBL2038427,7.22,=,IC50
CHEMBL1231,CHEMBL2035,CHEMBL2045513,7.85,=,Ki
CHEMBL1231,CHEMBL1821,CHEMBL2045512,8.44,=,Ki
CHEMBL1231,CHEMBL245,CHEMBL2045511,8.82,=,Ki
CHEMBL1231,CHEMBL211,CHEMBL2045510,7.93,=,Ki
CHEMBL1231,CHEMBL216,CHEMBL2045509,8.62,=,Ki
CHEMBL118,CHEMBL230,CHEMBL2061526,6.85,=,IC50
CHEMBL122,CHEMBL230,CHEMBL2066346,6.47,=,IC50
CHEMBL118,CHEMBL230,CHEMBL2066346,7.4,=,IC50
CHEMBL118,CHEMBL230,CHEMBL2066354,7.27,=,IC50
CHEMBL118,CHEMBL230,CHEMBL2161532,7.38,=,IC50
CHEMBL122,CHEMBL230,CHEMBL2175784,6.77,=,IC50
CHEMBL118,CHEMBL3912,CHEMBL2183719,7.01,=,Ki
CHEMBL118,CHEMBL3242,CHEMBL2183721,7.75,=,Ki
CHEMBL118,CHEMBL3025,CHEMBL2183723,7.03,=,Ki
CHEMBL118,CHEMBL3969,CHEMBL2183724,7.03,=,Ki
CHEMBL118,CHEMBL4789,CHEMBL2183725,6.1,=,Ki
CHEMBL118,CHEMBL3729,CHEMBL2183726,6.06,=,Ki
CHEMBL1200374,CHEMBL1978,CHEMBL2185145,7.3,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3076632,7.24,=,IC50
CHEMBL118,CHEMBL230,CHEMBL2317149,7.16,=,IC50
CHEMBL122,CHEMBL230,CHEMBL2317149,6.32,=,IC50
CHEMBL118,CHEMBL230,CHEMBL2340595,7.0,=,IC50
CHEMBL118,CHEMBL230,CHEMBL2353244,6.06,=,IC50
CHEMBL118,CHEMBL230,CHEMBL2400366,7.7,=,IC50
CHEMBL118,CHEMBL3242,CHEMBL2429044,7.75,=,Ki
CHEMBL1201335,CHEMBL245,CHEMBL3091164,9.9,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3090866,6.5,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3100233,7.4,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3102295,7.24,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3107402,6.27,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3119935,6.46,=,IC50
CHEMBL118,CHEMBL3242,CHEMBL3116663,7.75,=,Ki
CHEMBL118,CHEMBL230,CHEMBL3128908,7.4,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3128455,6.55,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3240512,7.14,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3240193,7.16,=,IC50
CHEMBL122,CHEMBL230,CHEMBL3240193,6.44,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3269583,7.4,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3269085,6.57,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3268342,6.55,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3292560,6.54,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3380375,7.4,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3363266,7.4,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3384119,7.3,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3406723,7.72,=,IC50
CHEMBL118,CHEMBL3242,CHEMBL3405435,7.75,=,Ki
CHEMBL1200374,CHEMBL1978,CHEMBL3414093,6.05,=,IC50
CHEMBL1200374,CHEMBL1978,CHEMBL3414091,7.3,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3413347,7.28,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3428611,7.8,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3579883,7.4,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3603087,6.89,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3626933,7.72,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3738374,6.05,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3748620,6.58,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3748425,6.06,=,IC50
CHEMBL1200374,CHEMBL1978,CHEMBL3755854,7.58,=,Ki
CHEMBL1200374,CHEMBL1978,CHEMBL3755855,7.99,=,Ki
CHEMBL1200374,CHEMBL1978,CHEMBL3756944,6.64,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3772153,7.4,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3778467,7.4,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3778470,7.4,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3811631,7.4,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3825741,6.51,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3874648,6.47,=,IC50
CHEMBL118,CHEMBL230,CHEMBL3993240,6.11,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4004015,6.19,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4004893,6.06,=,IC50
CHEMBL118,CHEMBL3729,CHEMBL4007128,6.54,=,Ki
CHEMBL118,CHEMBL3594,CHEMBL4007130,7.7,=,Ki
CHEMBL118,CHEMBL230,CHEMBL4010832,7.52,=,IC50
CHEMBL1200374,CHEMBL1978,CHEMBL4022281,7.37,=,IC50
CHEMBL118,CHEMBL221,CHEMBL4030006,6.9,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4030007,8.32,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4044390,6.06,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4047088,7.3,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4052362,8.15,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4057989,6.39,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4125665,6.44,=,IC50
CHEMBL118,CHEMBL6174,CHEMBL4133558,6.27,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4135370,6.52,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4138612,6.06,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4138613,7.16,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4138616,7.22,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4151937,7.4,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4182320,7.92,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4187828,6.82,=,IC50
CHEMBL118,CHEMBL1865,CHEMBL4221576,6.19,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4234507,6.44,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4254481,7.3,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4276175,6.58,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4313651,7.31,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4315495,6.6,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4328892,7.4,=,IC50
CHEMBL122,CHEMBL230,CHEMBL4328897,6.3,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4347182,6.6,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4347975,7.75,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4357321,7.16,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4357322,7.05,=,IC50
CHEMBL118,CHEMBL6174,CHEMBL4363122,6.53,=,IC50
CHEMBL122,CHEMBL6174,CHEMBL4363182,7.7,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4366856,7.4,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4367856,7.95,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4390103,6.66,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4391715,7.3,=,IC50
CHEMBL1200374,CHEMBL1978,CHEMBL4392024,7.58,=,Ki
CHEMBL118,CHEMBL221,CHEMBL4394179,6.88,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4394180,7.45,=,IC50
CHEMBL12,CHEMBL1962,CHEMBL4403718,7.8,=,Ki
CHEMBL12,CHEMBL4956,CHEMBL4403717,7.77,=,Ki
CHEMBL12,CHEMBL3026,CHEMBL4403719,7.77,=,Ki
CHEMBL12,CHEMBL5112,CHEMBL4403720,7.82,=,Ki
CHEMBL1200374,CHEMBL1978,CHEMBL4406484,7.58,=,Ki
CHEMBL118,CHEMBL230,CHEMBL4407741,6.08,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4432969,7.7,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4610810,7.4,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4628530,7.35,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4679101,6.62,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4684643,6.16,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4715099,7.05,=,IC50
CHEMBL118,CHEMBL6174,CHEMBL4722423,6.55,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4727330,6.57,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4733649,6.88,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4770893,7.3,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4810361,7.24,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4810363,7.55,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4810382,9.33,=,Ki
CHEMBL118,CHEMBL230,CHEMBL4810396,6.36,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4810974,7.25,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4822089,7.35,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4826558,6.8,=,IC50
CHEMBL1200374,CHEMBL1978,CHEMBL4836470,7.64,=,IC50
CHEMBL118,CHEMBL230,CHEMBL4843079,8.22,=,IC50
CHEMBL118,CHEMBL230,CHEMBL5033143,7.4,=,IC50
CHEMBL118,CHEMBL3729,CHEMBL5104266,6.54,=,Ki
CHEMBL118,CHEMBL3594,CHEMBL5104268,7.83,=,Ki
CHEMBL118,CHEMBL230,CHEMBL5109601,7.91,=,IC50
CHEMBL1200374,CHEMBL1978,CHEMBL5110673,7.82,=,IC50
CHEMBL118,CHEMBL230,CHEMBL5114141,6.55,=,IC50
CHEMBL1200374,CHEMBL1978,CHEMBL5118295,7.3,=,IC50
CHEMBL118,CHEMBL230,CHEMBL5152276,7.4,=,IC50
CHEMBL118,CHEMBL230,CHEMBL5158619,6.4,=,IC50
CHEMBL118,CHEMBL230,CHEMBL5232629,6.42,=,IC50
CHEMBL118,CHEMBL230,CHEMBL5234668,6.11,=,IC50
CHEMBL118,CHEMBL230,CHEMBL5234680,7.16,=,IC50
CHEMBL118,CHEMBL230,CHEMBL5234689,7.32,=,IC50
CHEMBL118,CHEMBL230,CHEMBL5234720,6.06,=,IC50
CHEMBL118,CHEMBL230,CHEMBL5234797,6.52,=,IC50
CHEMBL118,CHEMBL221,CHEMBL5239812,7.89,=,IC50
CHEMBL1200374,CHEMBL1978,CHEMBL5241252,9.02,=,Ki
CHEMBL118,CHEMBL230,CHEMBL5243068,7.99,=,IC50
CHEMBL118,CHEMBL230,CHEMBL5243069,6.08,=,IC50
CHEMBL118,CHEMBL230,CHEMBL5243075,6.92,=,IC50
CHEMBL118,CHEMBL230,CHEMBL5243076,7.26,=,IC50
CHEMBL118,CHEMBL230,CHEMBL5243088,6.96,=,IC50
CHEMBL118,CHEMBL230,CHEMBL5243090,7.31,=,IC50
CHEMBL118,CHEMBL2903,CHEMBL5243091,7.31,=,IC50
CHEMBL118,CHEMBL230,CHEMBL5243106,6.94,=,IC50
CHEMBL118,CHEMBL230,CHEMBL5258300,6.1,=,IC50
CHEMBL118,CHEMBL230,CHEMBL5356424,7.1,=,IC50
CHEMBL118,CHEMBL230,CHEMBL5371685,7.4,=,IC50
CHEMBL118,CHEMBL230,CHEMBL5371689,7.4,=,IC50
CHEMBL118,CHEMBL230,CHEMBL5387958,7.35,=,IC50
CHEMBL122,CHEMBL230,CHEMBL5387958,7.57,=,IC50
CHEMBL118,CHEMBL230,CHEMBL5391660,7.39,=,IC50
CHEMBL118,CHEMBL230,CHEMBL5391665,7.82,=,IC50
CHEMBL118,CHEMBL230,CHEMBL5507906,6.15,=,IC50
CHEMBL118,CHEMBL230,CHEMBL5524644,7.55,=,IC50
CHEMBL118,CHEMBL230,CHEMBL5543502,7.31,=,IC50
CHEMBL118,CHEMBL230,CHEMBL5543878,7.35,=,IC50
CHEMBL118,CHEMBL205,CHEMBL5587984,7.8,=,Kd
CHEMBL118,CHEMBL230,CHEMBL5621161,7.2,=,IC50
CHEMBL118,CHEMBL230,CHEMBL5628477,7.32,=,IC50
CHEMBL118,CHEMBL230,CHEMBL6081306,7.2,=,IC50
CHEMBL118,CHEMBL230,CHEMBL6092516,7.37,=,IC50
CHEMBL118,CHEMBL230,CHEMBL6104963,7.21,=,IC50
CHEMBL118,CHEMBL230,CHEMBL6105642,7.51,=,IC50
CHEMBL118,CHEMBL230,CHEMBL6120130,6.3,=,IC50
CHEMBL118,CHEMBL230,CHEMBL6178075,7.22,=,IC50
CHEMBL118,CHEMBL230,CHEMBL6183487,7.33,=,IC50
CHEMBL118,CHEMBL221,CHEMBL6183488,6.91,=,IC50
CHEMBL118,CHEMBL221,CHEMBL6183497,6.73,=,IC50
CHEMBL118,CHEMBL230,CHEMBL6183498,7.02,=,IC50
CHEMBL118,CHEMBL230,CHEMBL6183500,7.1,=,IC50
CHEMBL1265,CHEMBL2008,CHEMBL798918,7.47,=,Ki
CHEMBL1265,CHEMBL2003,CHEMBL798023,6.89,=,Ki
CHEMBL128,CHEMBL1983,CHEMBL616909,8.17,=,IC50
CHEMBL128,CHEMBL1983,CHEMBL616903,8.3,=,IC50
CHEMBL128,CHEMBL1898,CHEMBL616636,7.8,=,IC50
CHEMBL128,CHEMBL214,CHEMBL616139,6.36,=,Ki
CHEMBL128,CHEMBL1983,CHEMBL616938,7.96,=,Ki
CHEMBL128,CHEMBL1898,CHEMBL616434,7.44,=,Ki
CHEMBL128,CHEMBL1983,CHEMBL616935,8.26,=,Ki
CHEMBL128,CHEMBL1898,CHEMBL616432,7.32,=,Ki
CHEMBL1237044,CHEMBL222,CHEMBL865923,6.1,=,IC50
CHEMBL1237044,CHEMBL237,CHEMBL1019878,7.85,=,Ki
CHEMBL1237044,CHEMBL236,CHEMBL1019877,8.03,=,Ki
CHEMBL128,CHEMBL1983,CHEMBL965238,8.92,=,Ki
CHEMBL128,CHEMBL1898,CHEMBL965237,8.04,=,Ki
CHEMBL1256786,CHEMBL213,CHEMBL1227593,6.5,=,Ki
CHEMBL1263,CHEMBL213,CHEMBL1227593,6.1,=,Ki
CHEMBL1263,CHEMBL213,CHEMBL3129863,6.1,=,EC50
CHEMBL1263,CHEMBL213,CHEMBL3378138,6.11,=,Ki
CHEMBL1256786,CHEMBL213,CHEMBL3378138,6.5,=,Ki
CHEMBL13,CHEMBL213,CHEMBL3591363,7.8,=,Kd
CHEMBL1265,CHEMBL2003,CHEMBL4195063,8.51,=,EC50
CHEMBL1265,CHEMBL2008,CHEMBL4195066,8.7,=,EC50
CHEMBL128,CHEMBL3155,CHEMBL4343395,6.0,=,Ki
CHEMBL1263,CHEMBL213,CHEMBL4397564,6.7,=,EC50
CHEMBL13,CHEMBL213,CHEMBL4402769,7.26,=,Ki
CHEMBL1282,CHEMBL3708265,CHEMBL4673830,6.19,=,IC50
CHEMBL128,CHEMBL1898,CHEMBL5346609,9.3,=,Ki
CHEMBL1278,CHEMBL1898,CHEMBL5346609,8.82,=,Ki
CHEMBL1279,CHEMBL1898,CHEMBL5346609,8.36,=,Ki
CHEMBL128,CHEMBL1983,CHEMBL5346610,9.3,=,Ki
CHEMBL1278,CHEMBL1983,CHEMBL5346610,8.82,=,Ki
CHEMBL1279,CHEMBL1983,CHEMBL5346610,8.36,=,Ki
CHEMBL1263,CHEMBL229,CHEMBL5442203,6.26,=,Ki
CHEMBL1263,CHEMBL223,CHEMBL5442201,6.02,=,Ki
CHEMBL1263,CHEMBL213,CHEMBL5442213,6.16,=,Ki
CHEMBL1263,CHEMBL2035,CHEMBL5442176,6.01,=,Ki
CHEMBL1263,CHEMBL3155,CHEMBL5442182,6.59,=,Ki
CHEMBL1263,CHEMBL222,CHEMBL5442183,6.42,=,Ki
CHEMBL1263,CHEMBL238,CHEMBL5442184,6.83,=,Ki
CHEMBL1263,CHEMBL228,CHEMBL5442191,6.53,=,Ki
CHEMBL1282,CHEMBL5936,CHEMBL5516758,6.7,=,EC50
CHEMBL134,CHEMBL1867,CHEMBL647726,6.07,=,Ki
CHEMBL134,CHEMBL1916,CHEMBL873182,6.8,=,Ki
CHEMBL1358,CHEMBL206,CHEMBL679325,8.22,=,IC50
CHEMBL1358,CHEMBL242,CHEMBL673656,8.15,=,IC50
CHEMBL134,CHEMBL1867,CHEMBL647962,8.42,=,Ki
CHEMBL134,CHEMBL1916,CHEMBL648617,7.52,=,Ki
CHEMBL1358,CHEMBL206,CHEMBL681151,8.98,=,Ki
CHEMBL1358,CHEMBL242,CHEMBL678663,8.86,=,Ki
CHEMBL1358,CHEMBL242,CHEMBL832939,8.08,=,IC50
CHEMBL1336,CHEMBL4204,CHEMBL860651,6.6,=,Kd
CHEMBL1336,CHEMBL1955,CHEMBL860889,7.8,=,Kd
CHEMBL1336,CHEMBL1974,CHEMBL860797,7.7,=,Kd
CHEMBL1336,CHEMBL1913,CHEMBL860919,7.39,=,Kd
CHEMBL1336,CHEMBL279,CHEMBL860900,7.03,=,Kd
CHEMBL1336,CHEMBL1862,CHEMBL859868,6.89,=,Kd
CHEMBL1336,CHEMBL3981,CHEMBL860781,6.85,=,Kd
CHEMBL1336,CHEMBL1862,CHEMBL859873,6.77,=,Kd
CHEMBL1336,CHEMBL3961,CHEMBL860916,6.7,=,Kd
CHEMBL1336,CHEMBL1862,CHEMBL859872,6.64,=,Kd
CHEMBL1336,CHEMBL4526,CHEMBL859486,6.62,=,Kd
CHEMBL1336,CHEMBL260,CHEMBL860914,6.58,=,Kd
CHEMBL1336,CHEMBL4223,CHEMBL860775,6.36,=,Kd
CHEMBL1336,CHEMBL1862,CHEMBL859869,6.35,=,Kd
CHEMBL1336,CHEMBL1862,CHEMBL861044,6.24,=,Kd
CHEMBL1336,CHEMBL1936,CHEMBL860918,6.13,=,Kd
CHEMBL1336,CHEMBL4134,CHEMBL860777,6.02,=,Kd
CHEMBL1399,CHEMBL1978,CHEMBL865872,6.22,=,IC50
CHEMBL1444,CHEMBL1978,CHEMBL915480,7.28,=,IC50
CHEMBL1399,CHEMBL1978,CHEMBL915480,7.82,=,IC50
CHEMBL1358,CHEMBL206,CHEMBL895878,8.31,=,IC50
CHEMBL1358,CHEMBL242,CHEMBL895879,7.36,=,IC50
CHEMBL1444,CHEMBL1978,CHEMBL1011777,8.21,=,IC50
CHEMBL1444,CHEMBL1978,CHEMBL1011778,8.66,=,Ki
CHEMBL1399,CHEMBL1978,CHEMBL967987,8.0,=,IC50
CHEMBL1444,CHEMBL1978,CHEMBL967987,7.94,=,IC50
CHEMBL1444,CHEMBL1978,CHEMBL988317,9.05,=,IC50
CHEMBL1336,CHEMBL1974,CHEMBL1063729,7.1,=,Kd
CHEMBL1336,CHEMBL1974,CHEMBL1061073,7.96,=,Kd
CHEMBL1336,CHEMBL1955,CHEMBL1060246,7.02,=,Kd
CHEMBL1336,CHEMBL279,CHEMBL1051261,7.23,=,Kd
CHEMBL1336,CHEMBL3886,CHEMBL1051317,8.2,=,Kd
CHEMBL1336,CHEMBL5274,CHEMBL1061930,7.17,=,Kd
CHEMBL1336,CHEMBL5608,CHEMBL1041998,6.22,=,Kd
CHEMBL1336,CHEMBL4718,CHEMBL1063804,6.64,=,Kd
CHEMBL1336,CHEMBL1862,CHEMBL1061129,6.17,=,Kd
CHEMBL1336,CHEMBL5364,CHEMBL1063809,6.19,=,Kd
CHEMBL1336,CHEMBL260,CHEMBL1061091,6.43,=,Kd
CHEMBL1336,CHEMBL3961,CHEMBL1062864,6.64,=,Kd
CHEMBL1336,CHEMBL1862,CHEMBL1062829,6.6,=,Kd
CHEMBL1336,CHEMBL1862,CHEMBL1062830,6.32,=,Kd
CHEMBL1336,CHEMBL1862,CHEMBL1051277,6.8,=,Kd
CHEMBL1336,CHEMBL1862,CHEMBL1061130,6.38,=,Kd
CHEMBL1336,CHEMBL1936,CHEMBL1060197,7.51,=,Kd
CHEMBL1336,CHEMBL5260,CHEMBL1061932,6.55,=,Kd
CHEMBL1336,CHEMBL1936,CHEMBL1060198,6.51,=,Kd
CHEMBL1336,CHEMBL1936,CHEMBL1051336,7.75,=,Kd
CHEMBL1336,CHEMBL1936,CHEMBL1061901,6.62,=,Kd
CHEMBL1336,CHEMBL1906,CHEMBL1051322,6.43,=,IC50
CHEMBL1336,CHEMBL5122,CHEMBL1060180,8.18,=,Kd
CHEMBL1336,CHEMBL1936,CHEMBL1061077,7.8,=,Kd
CHEMBL1336,CHEMBL3981,CHEMBL1051338,6.82,=,Kd
CHEMBL1336,CHEMBL2007,CHEMBL1062783,7.21,=,Kd
CHEMBL1336,CHEMBL1913,CHEMBL1051304,7.43,=,Kd
CHEMBL1336,CHEMBL2185,CHEMBL1062834,6.36,=,Kd
CHEMBL1336,CHEMBL6002,CHEMBL1062837,6.6,=,Kd
CHEMBL1336,CHEMBL5719,CHEMBL1051283,6.51,=,Kd
CHEMBL1336,CHEMBL4204,CHEMBL1050830,6.89,=,Kd
CHEMBL1336,CHEMBL5684,CHEMBL1051339,6.89,=,Kd
CHEMBL1336,CHEMBL1844,CHEMBL1063702,7.55,=,Kd
CHEMBL1336,CHEMBL4223,CHEMBL1060247,6.29,=,Kd
CHEMBL1336,CHEMBL3935,CHEMBL1060236,6.68,=,Kd
CHEMBL1336,CHEMBL3055,CHEMBL1063700,6.85,=,Kd
CHEMBL1336,CHEMBL4526,CHEMBL1060244,6.43,=,Kd
CHEMBL1336,CHEMBL5198,CHEMBL1060193,7.34,=,Kd
CHEMBL1336,CHEMBL1906,CHEMBL1062868,6.64,=,Kd
CHEMBL1336,CHEMBL2041,CHEMBL1061179,7.89,=,Kd
CHEMBL1336,CHEMBL2041,CHEMBL1051257,8.13,=,Kd
CHEMBL1336,CHEMBL1868,CHEMBL1061174,7.51,=,Kd
CHEMBL1336,CHEMBL1974,CHEMBL1061898,7.89,=,Kd
CHEMBL1336,CHEMBL1974,CHEMBL1060194,7.52,=,Kd
